"Age","Hours_per_day","Fav_genre","BPM","Frequency_classical","Frequency_country","Frequency_EDM","Frequency_folk","Frequency_gospel","Frequency_hip_hop","Frequency_jazz","Frequency_K_pop","Frequency_latin","Frequency_lofi","Frequency_metal","Frequency_pop","Frequency_R_and_B","Frequency_rap","Frequency_rock","Frequency_video_game_music","Anxiety","Depression","Insomnia","OCD","Music_effect","Age_Hours_Interaction","BPM_Anxiety","BPM_Depression","BPM_Insomnia","BPM_OCD","FavGenre_Musiceffects","id","Age_Group","Hours_per_day_Group","BPM_Group","Anxiety_Group","Depression_Group","Insomnia_Group","OCD_Group","Normalized_HoursPerDay","Normalized_Anxiety","Normalized_Depression","Normalized_Insomnia","Normalized_OCD"
31.0,8.0,"Classical",120.0,"Very frequently","Never","Rarely","Rarely","Never","Never","Sometimes","Never","Never","Never","Never","Never","Never","Never","Rarely","Rarely",5.0,7.0,5.0,4.0,"Improve",248.0,600.0,840.0,600.0,480.0,"Classical_Improve",650,"25-34","5+ hours","Moderate","Medium","Medium","Medium","Low",0.4,0.25,0.35,0.25,0.2
17.0,4.0,"Hip hop",144.0,"Sometimes","Never","Never","Never","Never","Very frequently","Never","Never","Never","Very frequently","Never","Sometimes","Never","Very frequently","Never","Never",7.0,0.0,2.0,2.0,"Improve",68.0,1008.0,0.0,288.0,288.0,"Hip hop_Improve",651,"Under 18","3-5 hours","Fast","Medium","No","Low","Low",0.2,0.35,0.0,0.1,0.1
17.0,2.0,"Folk",116.0,"Very frequently","Sometimes","Never","Very frequently","Sometimes","Rarely","Very frequently","Never","Sometimes","Sometimes","Never","Very frequently","Rarely","Never","Sometimes","Rarely",9.0,4.0,0.0,1.0,"Improve",34.0,1044.0,464.0,0.0,116.0,"Folk_Improve",652,"Under 18","1-3 hours","Moderate","High","Low","No","No",0.1,0.45,0.2,0.0,0.05
14.0,7.0,"Country",108.0,"Rarely","Very frequently","Sometimes","Sometimes","Very frequently","Sometimes","Never","Never","Never","Rarely","Sometimes","Very frequently","Sometimes","Sometimes","Very frequently","Rarely",7.0,3.0,1.0,2.0,"Improve",98.0,756.0,324.0,108.0,216.0,"Country_Improve",653,"Under 18","5+ hours","Moderate","Medium","Low","No","Low",0.35,0.35,0.15,0.05,0.1
19.0,4.0,"Pop",149.0,"Sometimes","Sometimes","Never","Rarely","Never","Never","Never","Never","Never","Sometimes","Never","Very frequently","Never","Never","Never","Never",9.0,1.0,0.0,9.0,"Improve",76.0,1341.0,149.0,0.0,1341.0,"Pop_Improve",654,"18-24","3-5 hours","Fast","High","No","No","High",0.2,0.45,0.05,0.0,0.45
17.0,4.0,"Metal",120.0,"Never","Rarely","Very frequently","Never","Never","Never","Rarely","Never","Never","Rarely","Very frequently","Sometimes","Never","Never","Very frequently","Sometimes",4.0,2.0,0.0,0.0,"Improve",68.0,480.0,240.0,0.0,0.0,"Metal_Improve",655,"Under 18","3-5 hours","Moderate","Low","Low","No","No",0.2,0.2,0.1,0.0,0.0
21.0,1.0,"Pop",85.0,"Very frequently","Rarely","Rarely","Sometimes","Never","Rarely","Never","Sometimes","Never","Rarely","Very frequently","Very frequently","Sometimes","Very frequently","Sometimes","Very frequently",5.0,1.0,0.0,0.0,"Improve",21.0,425.0,85.0,0.0,0.0,"Pop_Improve",656,"18-24","1-3 hours","Moderate","Medium","No","No","No",0.05,0.25,0.05,0.0,0.0
23.0,1.0,"Rock",120.0,"Rarely","Rarely","Sometimes","Sometimes","Never","Sometimes","Rarely","Rarely","Never","Sometimes","Sometimes","Very frequently","Sometimes","Sometimes","Very frequently","Very frequently",8.0,6.0,1.0,4.0,"Improve",23.0,960.0,720.0,120.0,480.0,"Rock_Improve",657,"18-24","1-3 hours","Moderate","High","Medium","No","Low",0.05,0.4,0.3,0.05,0.2
21.0,3.0,"Rap",145.0,"Sometimes","Never","Never","Rarely","Never","Very frequently","Never","Never","Never","Sometimes","Rarely","Sometimes","Sometimes","Very frequently","Rarely","Sometimes",9.0,7.0,7.0,5.0,"Improve",63.0,1305.0,1015.0,1015.0,725.0,"Rap_Improve",658,"18-24","1-3 hours","Fast","High","Medium","Medium","Medium",0.15,0.45,0.35,0.35,0.25
21.0,0.5,"Pop",95.0,"Never","Rarely","Sometimes","Never","Never","Sometimes","Rarely","Sometimes","Never","Very frequently","Never","Very frequently","Sometimes","Sometimes","Very frequently","Never",6.0,2.0,2.0,0.0,"Improve",10.5,570.0,190.0,190.0,0.0,"Pop_Improve",659,"18-24","0-1 hours","Moderate","Medium","Low","Low","No",0.025,0.3,0.1,0.1,0.0
31.0,1.0,"Folk",113.0,"Very frequently","Never","Never","Sometimes","Never","Rarely","Never","Never","Rarely","Never","Never","Never","Never","Never","Sometimes","Never",4.0,1.0,3.0,0.0,"Improve",31.0,452.0,113.0,339.0,0.0,"Folk_Improve",660,"25-34","1-3 hours","Moderate","Low","No","Low","No",0.05,0.2,0.05,0.15,0.0
26.0,1.0,"Country",120.0,"Sometimes","Very frequently","Sometimes","Rarely","Never","Rarely","Never","Never","Never","Never","Rarely","Sometimes","Never","Never","Sometimes","Rarely",4.0,1.0,1.0,6.0,"Improve",26.0,480.0,120.0,120.0,720.0,"Country_Improve",661,"25-34","1-3 hours","Moderate","Low","No","No","Medium",0.05,0.2,0.05,0.05,0.3
19.0,3.0,"R&B",130.0,"Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Rarely","Never","Never","Never","Sometimes","Sometimes","Sometimes","Sometimes","Rarely",4.0,2.0,5.0,3.0,"Improve",57.0,520.0,260.0,650.0,390.0,"R&B_Improve",662,"18-24","1-3 hours","Fast","Low","Low","Medium","Low",0.15,0.2,0.1,0.25,0.15
21.0,2.0,"R&B",147.0,"Sometimes","Never","Sometimes","Rarely","Never","Never","Sometimes","Very frequently","Never","Sometimes","Rarely","Sometimes","Very frequently","Sometimes","Sometimes","Sometimes",7.0,6.0,4.0,6.0,"Improve",42.0,1029.0,882.0,588.0,882.0,"R&B_Improve",663,"18-24","1-3 hours","Fast","Medium","Medium","Low","Medium",0.1,0.35,0.3,0.2,0.3
17.0,2.0,"Rock",120.0,"Very frequently","Rarely","Never","Sometimes","Never","Sometimes","Rarely","Never","Sometimes","Rarely","Rarely","Very frequently","Never","Rarely","Very frequently","Never",7.0,6.0,0.0,9.0,"Improve",34.0,840.0,720.0,0.0,1080.0,"Rock_Improve",666,"Under 18","1-3 hours","Moderate","Medium","Medium","No","High",0.1,0.35,0.3,0.0,0.45
35.0,4.0,"Hip hop",90.0,"Sometimes","Rarely","Rarely","Sometimes","Never","Very frequently","Very frequently","Never","Sometimes","Very frequently","Rarely","Very frequently","Very frequently","Very frequently","Sometimes","Very frequently",7.0,8.0,6.0,5.0,"Improve",140.0,630.0,720.0,540.0,450.0,"Hip hop_Improve",667,"35-44","3-5 hours","Moderate","Medium","High","Medium","Medium",0.2,0.35,0.4,0.3,0.25
32.0,1.0,"Metal",218.0,"Sometimes","Sometimes","Sometimes","Sometimes","Never","Rarely","Never","Very frequently","Rarely","Never","Very frequently","Rarely","Rarely","Sometimes","Very frequently","Rarely",6.0,8.0,7.0,0.0,"Improve",32.0,1308.0,1744.0,1526.0,0.0,"Metal_Improve",668,"25-34","1-3 hours","Very Fast","Medium","High","Medium","No",0.05,0.3,0.4,0.35,0.0
20.0,1.0,"Pop",86.0,"Rarely","Never","Never","Rarely","Never","Never","Never","Never","Never","Rarely","Rarely","Very frequently","Never","Never","Sometimes","Never",3.0,5.0,3.0,0.0,"Improve",20.0,258.0,430.0,258.0,0.0,"Pop_Improve",669,"18-24","1-3 hours","Moderate","Low","Medium","Low","No",0.05,0.15,0.25,0.15,0.0
16.0,8.0,"Rock",120.0,"Very frequently","Never","Rarely","Sometimes","Never","Never","Rarely","Rarely","Rarely","Rarely","Rarely","Sometimes","Rarely","Never","Very frequently","Sometimes",8.0,9.0,5.0,10.0,"Improve",128.0,960.0,1080.0,600.0,1200.0,"Rock_Improve",670,"Under 18","5+ hours","Moderate","High","High","Medium","High",0.4,0.4,0.45,0.25,0.5
36.0,3.0,"Country",105.0,"Very frequently","Very frequently","Sometimes","Never","Never","Rarely","Never","Very frequently","Sometimes","Never","Never","Rarely","Sometimes","Never","Never","Never",1.0,0.0,1.0,0.0,"Improve",108.0,105.0,0.0,105.0,0.0,"Country_Improve",671,"35-44","1-3 hours","Moderate","No","No","No","No",0.15,0.05,0.0,0.05,0.0
18.0,1.0,"Pop",160.0,"Rarely","Rarely","Never","Never","Never","Never","Rarely","Never","Never","Rarely","Never","Very frequently","Never","Never","Sometimes","Sometimes",3.0,2.0,2.0,5.0,"Improve",18.0,480.0,320.0,320.0,800.0,"Pop_Improve",672,"18-24","1-3 hours","Fast","Low","Low","Low","Medium",0.05,0.15,0.1,0.1,0.25
19.0,5.0,"Rock",141.0,"Sometimes","Rarely","Never","Never","Never","Rarely","Sometimes","Never","Never","Never","Very frequently","Sometimes","Sometimes","Rarely","Very frequently","Never",2.0,2.0,0.0,6.0,"Improve",95.0,282.0,282.0,0.0,846.0,"Rock_Improve",673,"18-24","3-5 hours","Fast","Low","Low","No","Medium",0.25,0.1,0.1,0.0,0.3
19.0,5.0,"Metal",210.0,"Never","Never","Very frequently","Never","Never","Rarely","Never","Never","Never","Never","Very frequently","Rarely","Never","Rarely","Very frequently","Sometimes",8.0,6.0,7.0,0.0,"Improve",95.0,1680.0,1260.0,1470.0,0.0,"Metal_Improve",674,"18-24","3-5 hours","Very Fast","High","Medium","Medium","No",0.25,0.4,0.3,0.35,0.0
18.0,4.0,"Folk",123.0,"Sometimes","Very frequently","Sometimes","Very frequently","Rarely","Sometimes","Sometimes","Never","Never","Sometimes","Very frequently","Very frequently","Rarely","Rarely","Very frequently","Very frequently",8.0,6.0,4.0,0.0,"Improve",72.0,984.0,738.0,492.0,0.0,"Folk_Improve",675,"18-24","3-5 hours","Fast","High","Medium","Low","No",0.2,0.4,0.3,0.2,0.0
19.0,6.0,"Rap",120.0,"Rarely","Sometimes","Sometimes","Rarely","Rarely","Very frequently","Rarely","Rarely","Rarely","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Rarely","Rarely",2.0,2.0,2.0,2.0,"Improve",114.0,240.0,240.0,240.0,240.0,"Rap_Improve",676,"18-24","5+ hours","Moderate","Low","Low","Low","Low",0.3,0.1,0.1,0.1,0.1
23.0,3.0,"Rock",120.0,"Never","Never","Never","Rarely","Never","Never","Sometimes","Never","Never","Rarely","Never","Sometimes","Rarely","Never","Very frequently","Never",10.0,5.0,2.0,0.0,"Improve",69.0,1200.0,600.0,240.0,0.0,"Rock_Improve",677,"18-24","1-3 hours","Moderate","High","Medium","Low","No",0.15,0.5,0.25,0.1,0.0
18.0,4.0,"R&B",80.0,"Rarely","Never","Rarely","Never","Sometimes","Very frequently","Never","Very frequently","Never","Rarely","Never","Very frequently","Very frequently","Very frequently","Never","Never",8.0,7.0,2.0,6.0,"Improve",72.0,640.0,560.0,160.0,480.0,"R&B_Improve",678,"18-24","3-5 hours","Moderate","High","Medium","Low","Medium",0.2,0.4,0.35,0.1,0.3
19.0,5.0,"EDM",97.0,"Rarely","Never","Very frequently","Sometimes","Never","Sometimes","Rarely","Never","Sometimes","Very frequently","Very frequently","Rarely","Never","Very frequently","Sometimes","Rarely",0.0,1.0,3.0,5.0,"Improve",95.0,0.0,97.0,291.0,485.0,"EDM_Improve",679,"18-24","3-5 hours","Moderate","No","No","Low","Medium",0.25,0.0,0.05,0.15,0.25
19.0,5.0,"Classical",170.0,"Very frequently","Never","Never","Never","Never","Never","Rarely","Never","Never","Never","Never","Never","Never","Never","Never","Sometimes",2.0,3.0,2.0,1.0,"Improve",95.0,340.0,510.0,340.0,170.0,"Classical_Improve",682,"18-24","3-5 hours","Fast","Low","Low","Low","No",0.25,0.1,0.15,0.1,0.05
18.0,1.0,"K pop",100.0,"Never","Never","Rarely","Never","Never","Very frequently","Never","Very frequently","Never","Sometimes","Never","Sometimes","Sometimes","Rarely","Rarely","Never",5.0,1.0,4.0,0.0,"Improve",18.0,500.0,100.0,400.0,0.0,"K pop_Improve",684,"18-24","1-3 hours","Moderate","Medium","No","Low","No",0.05,0.25,0.05,0.2,0.0
23.0,4.0,"Metal",120.0,"Rarely","Sometimes","Sometimes","Never","Never","Sometimes","Never","Rarely","Never","Sometimes","Very frequently","Very frequently","Very frequently","Very frequently","Very frequently","Rarely",7.0,8.0,6.0,2.0,"Improve",92.0,840.0,960.0,720.0,240.0,"Metal_Improve",685,"18-24","3-5 hours","Moderate","Medium","High","Medium","Low",0.2,0.35,0.4,0.3,0.1
21.0,4.0,"Pop",97.0,"Rarely","Sometimes","Never","Sometimes","Sometimes","Rarely","Sometimes","Never","Never","Never","Never","Sometimes","Sometimes","Rarely","Sometimes","Never",4.0,6.0,3.0,4.0,"Improve",84.0,388.0,582.0,291.0,388.0,"Pop_Improve",686,"18-24","3-5 hours","Moderate","Low","Medium","Low","Low",0.2,0.2,0.3,0.15,0.2
18.0,5.0,"Latin",73.0,"Very frequently","Sometimes","Rarely","Never","Never","Sometimes","Rarely","Sometimes","Very frequently","Sometimes","Never","Very frequently","Sometimes","Rarely","Sometimes","Never",10.0,6.0,0.0,0.0,"Improve",90.0,730.0,438.0,0.0,0.0,"Latin_Improve",687,"18-24","3-5 hours","Moderate","High","Medium","No","No",0.25,0.5,0.3,0.0,0.0
29.0,2.0,"Hip hop",98.0,"Sometimes","Rarely","Very frequently","Sometimes","Rarely","Very frequently","Very frequently","Sometimes","Never","Rarely","Never","Sometimes","Very frequently","Very frequently","Very frequently","Rarely",2.0,2.0,2.0,5.0,"Improve",58.0,196.0,196.0,196.0,490.0,"Hip hop_Improve",688,"25-34","1-3 hours","Moderate","Low","Low","Low","Medium",0.1,0.1,0.1,0.1,0.25
17.0,1.0,"Metal",137.0,"Sometimes","Never","Never","Rarely","Never","Rarely","Rarely","Rarely","Sometimes","Rarely","Very frequently","Sometimes","Never","Rarely","Very frequently","Rarely",9.0,8.0,4.0,0.0,"Improve",17.0,1233.0,1096.0,548.0,0.0,"Metal_Improve",689,"Under 18","1-3 hours","Fast","High","High","Low","No",0.05,0.45,0.4,0.2,0.0
24.0,8.0,"Video game music",120.0,"Sometimes","Rarely","Very frequently","Rarely","Rarely","Very frequently","Very frequently","Rarely","Rarely","Very frequently","Very frequently","Rarely","Rarely","Sometimes","Very frequently","Very frequently",6.0,4.0,8.0,8.0,"Improve",192.0,720.0,480.0,960.0,960.0,"Video game music_Improve",691,"18-24","5+ hours","Moderate","Medium","Low","High","High",0.4,0.3,0.2,0.4,0.4
18.0,2.0,"R&B",80.0,"Never","Never","Never","Never","Never","Sometimes","Never","Very frequently","Never","Never","Never","Very frequently","Very frequently","Very frequently","Never","Never",7.0,5.0,5.0,5.0,"Improve",36.0,560.0,400.0,400.0,400.0,"R&B_Improve",693,"18-24","1-3 hours","Moderate","Medium","Medium","Medium","Medium",0.1,0.35,0.25,0.25,0.25
20.0,0.7,"Rock",144.0,"Rarely","Never","Never","Never","Never","Never","Never","Never","Never","Sometimes","Rarely","Very frequently","Rarely","Never","Very frequently","Rarely",5.0,6.0,8.0,2.0,"Improve",14.0,720.0,864.0,1152.0,288.0,"Rock_Improve",694,"18-24","0-1 hours","Fast","Medium","Medium","High","Low",0.035,0.25,0.3,0.4,0.1
24.0,4.0,"Classical",175.0,"Very frequently","Rarely","Rarely","Never","Never","Rarely","Rarely","Never","Never","Never","Sometimes","Very frequently","Rarely","Never","Very frequently","Rarely",4.0,6.0,5.0,3.0,"Improve",96.0,700.0,1050.0,875.0,525.0,"Classical_Improve",696,"18-24","3-5 hours","Fast","Low","Medium","Medium","Low",0.2,0.2,0.3,0.25,0.15
22.0,3.0,"Video game music",150.0,"Rarely","Rarely","Sometimes","Sometimes","Never","Rarely","Sometimes","Rarely","Rarely","Rarely","Sometimes","Very frequently","Rarely","Rarely","Sometimes","Very frequently",10.0,10.0,6.0,8.0,"Improve",66.0,1500.0,1500.0,900.0,1200.0,"Video game music_Improve",698,"18-24","1-3 hours","Fast","High","High","Medium","High",0.15,0.5,0.5,0.3,0.4
17.0,7.0,"Hip hop",84.0,"Never","Never","Rarely","Never","Rarely","Very frequently","Never","Never","Never","Rarely","Rarely","Rarely","Rarely","Very frequently","Rarely","Rarely",8.0,9.0,3.0,4.0,"Improve",119.0,672.0,756.0,252.0,336.0,"Hip hop_Improve",700,"Under 18","5+ hours","Moderate","High","High","Low","Low",0.35,0.4,0.45,0.15,0.2
17.0,5.0,"Hip hop",168.0,"Rarely","Sometimes","Very frequently","Never","Sometimes","Very frequently","Never","Sometimes","Never","Sometimes","Rarely","Very frequently","Very frequently","Very frequently","Rarely","Rarely",7.0,7.0,5.0,5.0,"Improve",85.0,1176.0,1176.0,840.0,840.0,"Hip hop_Improve",701,"Under 18","3-5 hours","Fast","Medium","Medium","Medium","Medium",0.25,0.35,0.35,0.25,0.25
20.0,2.0,"Pop",126.0,"Never","Never","Sometimes","Never","Never","Rarely","Never","Never","Never","Never","Never","Very frequently","Never","Rarely","Very frequently","Sometimes",7.0,4.0,6.0,5.0,"Improve",40.0,882.0,504.0,756.0,630.0,"Pop_Improve",702,"18-24","1-3 hours","Fast","Medium","Low","Medium","Medium",0.1,0.35,0.2,0.3,0.25
20.0,3.0,"EDM",121.0,"Rarely","Sometimes","Very frequently","Never","Never","Sometimes","Never","Rarely","Never","Sometimes","Never","Sometimes","Never","Sometimes","Sometimes","Rarely",0.0,3.0,7.0,0.0,"Improve",60.0,0.0,363.0,847.0,0.0,"EDM_Improve",705,"18-24","1-3 hours","Fast","No","Low","Medium","No",0.15,0.0,0.15,0.35,0.0
21.0,3.0,"Metal",120.0,"Sometimes","Rarely","Never","Sometimes","Never","Never","Never","Never","Never","Never","Very frequently","Very frequently","Never","Never","Very frequently","Rarely",10.0,0.0,10.0,10.0,"Improve",63.0,1200.0,0.0,1200.0,1200.0,"Metal_Improve",706,"18-24","1-3 hours","Moderate","High","No","High","High",0.15,0.5,0.0,0.5,0.5
31.0,2.0,"Rock",200.0,"Rarely","Rarely","Never","Rarely","Never","Rarely","Rarely","Never","Never","Rarely","Sometimes","Sometimes","Never","Rarely","Very frequently","Never",8.0,9.0,6.0,2.0,"Improve",62.0,1600.0,1800.0,1200.0,400.0,"Rock_Improve",707,"25-34","1-3 hours","Very Fast","High","High","Medium","Low",0.1,0.4,0.45,0.3,0.1
28.0,4.0,"Rock",194.0,"Rarely","Sometimes","Rarely","Rarely","Never","Sometimes","Sometimes","Rarely","Never","Never","Sometimes","Sometimes","Rarely","Rarely","Very frequently","Sometimes",6.0,8.0,1.0,6.0,"Improve",112.0,1164.0,1552.0,194.0,1164.0,"Rock_Improve",708,"25-34","3-5 hours","Very Fast","Medium","High","No","Medium",0.2,0.3,0.4,0.05,0.3
41.0,4.0,"Pop",60.0,"Rarely","Never","Sometimes","Very frequently","Never","Very frequently","Sometimes","Rarely","Rarely","Sometimes","Rarely","Very frequently","Very frequently","Sometimes","Very frequently","Rarely",7.0,2.0,0.0,7.0,"Improve",164.0,420.0,120.0,0.0,420.0,"Pop_Improve",709,"35-44","3-5 hours","Very Fast","Medium","Low","No","Medium",0.2,0.35,0.1,0.0,0.35
19.0,4.0,"Metal",105.0,"Sometimes","Never","Never","Never","Never","Sometimes","Sometimes","Rarely","Never","Never","Sometimes","Sometimes","Rarely","Sometimes","Very frequently","Rarely",4.0,1.0,1.0,1.0,"Improve",76.0,420.0,105.0,105.0,105.0,"Metal_Improve",710,"18-24","3-5 hours","Moderate","Low","No","No","No",0.2,0.2,0.05,0.05,0.05
18.0,1.0,"Metal",190.0,"Rarely","Never","Rarely","Never","Never","Sometimes","Never","Never","Never","Never","Very frequently","Rarely","Never","Sometimes","Very frequently","Sometimes",6.0,9.0,9.0,0.0,"Improve",18.0,1140.0,1710.0,1710.0,0.0,"Metal_Improve",711,"18-24","1-3 hours","Very Fast","Medium","High","High","No",0.05,0.3,0.45,0.45,0.0
15.0,8.0,"Rock",193.0,"Never","Never","Never","Never","Never","Never","Never","Never","Never","Never","Sometimes","Rarely","Never","Never","Very frequently","Rarely",8.0,7.0,5.0,0.0,"Improve",120.0,1544.0,1351.0,965.0,0.0,"Rock_Improve",712,"Under 18","5+ hours","Very Fast","High","Medium","Medium","No",0.4,0.4,0.35,0.25,0.0
18.0,2.0,"Metal",149.0,"Never","Never","Rarely","Never","Never","Sometimes","Never","Never","Never","Never","Very frequently","Sometimes","Never","Rarely","Very frequently","Rarely",3.0,4.0,6.0,1.0,"Improve",36.0,447.0,596.0,894.0,149.0,"Metal_Improve",714,"18-24","1-3 hours","Fast","Low","Low","Medium","No",0.1,0.15,0.2,0.3,0.05
18.0,2.0,"K pop",122.0,"Rarely","Never","Never","Never","Never","Never","Never","Very frequently","Never","Rarely","Never","Very frequently","Sometimes","Never","Never","Never",0.0,2.0,0.0,0.0,"Improve",36.0,0.0,244.0,0.0,0.0,"K pop_Improve",715,"18-24","1-3 hours","Fast","No","Low","No","No",0.1,0.0,0.1,0.0,0.0
25.0,0.5,"Classical",140.0,"Very frequently","Never","Never","Never","Rarely","Never","Sometimes","Never","Sometimes","Never","Rarely","Rarely","Rarely","Never","Very frequently","Sometimes",1.0,1.0,3.0,1.0,"Improve",12.5,140.0,140.0,420.0,140.0,"Classical_Improve",716,"25-34","0-1 hours","Fast","No","No","Low","No",0.025,0.05,0.05,0.15,0.05
49.0,1.0,"EDM",156.0,"Sometimes","Never","Very frequently","Sometimes","Never","Sometimes","Rarely","Rarely","Rarely","Sometimes","Sometimes","Sometimes","Rarely","Rarely","Very frequently","Sometimes",8.0,8.0,2.0,0.0,"Improve",49.0,1248.0,1248.0,312.0,0.0,"EDM_Improve",717,"45-54","1-3 hours","Fast","High","High","Low","No",0.05,0.4,0.4,0.1,0.0
27.0,10.0,"Metal",194.0,"Never","Rarely","Sometimes","Sometimes","Never","Sometimes","Rarely","Rarely","Rarely","Sometimes","Very frequently","Very frequently","Sometimes","Sometimes","Very frequently","Sometimes",8.0,8.0,3.0,0.0,"Improve",270.0,1552.0,1552.0,582.0,0.0,"Metal_Improve",721,"25-34","5+ hours","Very Fast","High","High","Low","No",0.5,0.4,0.4,0.15,0.0
20.0,3.0,"Rock",170.0,"Never","Never","Rarely","Never","Never","Rarely","Never","Sometimes","Never","Rarely","Rarely","Sometimes","Sometimes","Rarely","Very frequently","Sometimes",6.0,7.0,0.0,0.0,"Improve",60.0,1020.0,1190.0,0.0,0.0,"Rock_Improve",722,"18-24","1-3 hours","Fast","Medium","Medium","No","No",0.15,0.3,0.35,0.0,0.0
27.0,3.0,"Metal",171.0,"Sometimes","Never","Never","Rarely","Never","Sometimes","Rarely","Never","Never","Rarely","Very frequently","Never","Rarely","Sometimes","Sometimes","Rarely",1.0,0.0,0.0,0.0,"Improve",81.0,171.0,0.0,0.0,0.0,"Metal_Improve",725,"25-34","1-3 hours","Fast","No","No","No","No",0.15,0.05,0.0,0.0,0.0
27.0,1.5,"Rock",95.0,"Never","Never","Never","Rarely","Never","Sometimes","Never","Rarely","Never","Rarely","Very frequently","Sometimes","Never","Sometimes","Very frequently","Sometimes",5.0,5.0,4.0,4.0,"Improve",40.5,475.0,475.0,380.0,380.0,"Rock_Improve",726,"25-34","1-3 hours","Moderate","Medium","Medium","Low","Low",0.075,0.25,0.25,0.2,0.2
